Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2010","2010","1000 t","42","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2011","2011","1000 t","46","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2012","2012","1000 t","44","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2013","2013","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2014","2014","1000 t","51","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2015","2015","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2016","2016","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2017","2017","1000 t","47","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2018","2018","1000 t","42","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2019","2019","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2020","2020","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2573","Sunflowerseed Oil","2021","2021","1000 t","48","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2010","2010","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2011","2011","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2012","2012","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2013","2013","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2014","2014","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2015","2015","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2016","2016","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2573","Sunflowerseed Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2010","2010","1000 t","30","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2011","2011","1000 t","30","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2012","2012","1000 t","32","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2013","2013","1000 t","30","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2014","2014","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2015","2015","1000 t","37","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2016","2016","1000 t","37","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2017","2017","1000 t","35","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2018","2018","1000 t","32","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2019","2019","1000 t","32","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2020","2020","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2574","Rape and Mustard Oil","2021","2021","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2010","2010","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2011","2011","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2012","2012","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2013","2013","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2014","2014","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2015","2015","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2016","2016","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2017","2017","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2018","2018","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2019","2019","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2020","2020","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2574","Rape and Mustard Oil","2021","2021","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2010","2010","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2011","2011","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2574","Rape and Mustard Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2575","Cottonseed Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2575","Cottonseed Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2576","Palmkernel Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2014","2014","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2015","2015","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2016","2016","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2017","2017","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2018","2018","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2019","2019","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2020","2020","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2576","Palmkernel Oil","2021","2021","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2576","Palmkernel Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2010","2010","1000 t","35","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2011","2011","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2012","2012","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2013","2013","1000 t","35","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2014","2014","1000 t","31","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2015","2015","1000 t","28","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2016","2016","1000 t","28","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2017","2017","1000 t","30","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2018","2018","1000 t","25","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2019","2019","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2020","2020","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2577","Palm Oil","2021","2021","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2577","Palm Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2578","Coconut Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2578","Coconut Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2578","Coconut Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2578","Coconut Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2578","Coconut Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2010","2010","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2011","2011","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2012","2012","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2013","2013","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2014","2014","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2015","2015","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2016","2016","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2017","2017","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2018","2018","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2019","2019","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2020","2020","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2578","Coconut Oil","2021","2021","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2578","Coconut Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2014","2014","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2579","Sesameseed Oil","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","S2579","Sesameseed Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2580","Olive Oil","2010","2010","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2580","Olive Oil","2011","2011","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2580","Olive Oil","2012","2012","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2580","Olive Oil","2013","2013","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","756","Switzerland","5611","Import Quantity","S2580","Olive Oil","2014","2014","1000 t","14","I","Imputed value"
